country,crop,year,yield_hg_ha,rain_mm,pesticides_t,temp_c,gdp_tier
Argentina,Soybeans,2007,29712,591,81582.64,17.14,Middle
Argentina,Wheat,2007,26234,591,81582.64,16.71,Middle
Argentina,Wheat,2007,26234,591,81582.64,17.14,Middle
Argentina,Maize,2008,64525,591,87149.01,17.71,Middle
Argentina,Maize,2008,64525,591,87149.01,18.39,Middle
Argentina,Potatoes,2008,279412,591,87149.01,17.71,Middle
Argentina,Potatoes,2008,279412,591,87149.01,18.39,Middle
Argentina,"Rice, paddy",2008,68278,591,87149.01,17.71,Middle
Argentina,"Rice, paddy",2008,68278,591,87149.01,18.39,Middle
Argentina,Soybeans,2008,28216,591,87149.01,17.71,Middle
Argentina,Soybeans,2008,28216,591,87149.01,18.39,Middle
Argentina,Wheat,2008,28271,591,87149.01,17.71,Middle
Argentina,Wheat,2008,28271,591,87149.01,18.39,Middle
Argentina,Maize,2009,55760,591,61586.56,18.16,Middle
Argentina,Maize,2009,55760,591,61586.56,18.09,Middle
Argentina,Potatoes,2009,284439,591,61586.56,18.16,Middle
Argentina,Potatoes,2009,284439,591,61586.56,18.09,Middle
Argentina,"Rice, paddy",2009,68842,591,61586.56,18.16,Middle
Argentina,"Rice, paddy",2009,68842,591,61586.56,18.09,Middle
Argentina,Soybeans,2009,18480,591,61586.56,18.16,Middle
Argentina,Soybeans,2009,18480,591,61586.56,18.09,Middle
Argentina,Wheat,2009,19628,591,61586.56,18.16,Middle
Argentina,Wheat,2009,19628,591,61586.56,18.09,Middle
Argentina,Maize,2010,78040,591,105915.04,17.33,Middle
Argentina,Maize,2010,78040,591,105915.04,17.84,Middle
Argentina,Potatoes,2010,289849,591,105915.04,17.33,Middle
Argentina,Potatoes,2010,289849,591,105915.04,17.84,Middle
Argentina,"Rice, paddy",2010,57646,591,105915.04,17.33,Middle
Argentina,"Rice, paddy",2010,57646,591,105915.04,17.84,Middle
Argentina,Soybeans,2010,29053,591,105915.04,17.33,Middle
Argentina,Soybeans,2010,29053,591,105915.04,17.84,Middle
Argentina,Wheat,2010,27113,591,105915.04,17.33,Middle
Argentina,Wheat,2010,27113,591,105915.04,17.84,Middle
Argentina,Maize,2011,63503,591,100424.62,17.58,Middle
Argentina,Maize,2011,63503,591,100424.62,17.93,Middle
Argentina,Potatoes,2011,286657,591,100424.62,17.58,Middle
Argentina,Potatoes,2011,286657,591,100424.62,17.93,Middle
Argentina,"Rice, paddy",2011,67901,591,100424.62,17.58,Middle
Argentina,"Rice, paddy",2011,67901,591,100424.62,17.93,Middle
Argentina,Soybeans,2011,26053,591,100424.62,17.58,Middle
Argentina,Soybeans,2011,26053,591,100424.62,17.93,Middle
Argentina,Wheat,2011,35063,591,100424.62,17.58,Middle
Argentina,Wheat,2011,35063,591,100424.62,17.93,Middle
Argentina,Maize,2012,57346,591,136185.08,18.18,Middle
Argentina,Maize,2012,57346,591,136185.08,18.43,Middle
Argentina,Potatoes,2012,287821,591,136185.08,18.18,Middle
Argentina,Potatoes,2012,287821,591,136185.08,18.43,Middle
Argentina,"Rice, paddy",2012,66617,591,136185.08,18.18,Middle
Argentina,"Rice, paddy",2012,66617,591,136185.08,18.43,Middle
Argentina,Soybeans,2012,22814,591,136185.08,18.18,Middle
Argentina,Soybeans,2012,22814,591,136185.08,18.43,Middle
Argentina,Wheat,2012,32199,591,136185.08,18.18,Middle
Argentina,Wheat,2012,32199,591,136185.08,18.43,Middle
Argentina,Maize,2013,66037,591,171945.54,16.45,Middle
Argentina,Maize,2013,66037,591,171945.54,16.88,Middle
Argentina,Potatoes,2013,288984,591,171945.54,16.45,Middle
Argentina,Potatoes,2013,288984,591,171945.54,16.88,Middle
Argentina,"Rice, paddy",2013,67187,591,171945.54,16.45,Middle
Argentina,"Rice, paddy",2013,67187,591,171945.54,16.88,Middle
Argentina,Soybeans,2013,25391,591,171945.54,16.45,Middle
Argentina,Soybeans,2013,25391,591,171945.54,16.88,Middle
Argentina,Wheat,2013,26581,591,171945.54,16.45,Middle
Argentina,Wheat,2013,26581,591,171945.54,16.88,Middle
Armenia,Maize,1992,32344,562,8,7.44,Low
Armenia,Potatoes,1992,111301,562,8,7.44,Low
Armenia,Wheat,1992,21600,562,8,7.44,Low
Armenia,Maize,1993,32261,562,8,7.69,Low
Armenia,Potatoes,1993,134416,562,8,7.69,Low
Armenia,Wheat,1993,22257,562,8,7.69,Low
Armenia,Maize,1994,32667,562,23,8.84,Low
Armenia,Potatoes,1994,131195,562,23,8.84,Low
Armenia,Wheat,1994,17842,562,23,8.84,Low
Armenia,Maize,1995,18261,562,23.9,9.76,Low
Armenia,Potatoes,1995,131196,562,23.9,9.76,Low
Armenia,Wheat,1995,25480,562,23.9,9.76,Low
Armenia,Maize,1996,22239,562,32,9.55,Low
Armenia,Potatoes,1996,129626,562,32,9.55,Low
Armenia,Wheat,1996,23569,562,32,9.55,Low
Armenia,Maize,1997,45548,562,41.46,9.1,Low
Armenia,Potatoes,1997,109362,562,41.46,9.1,Low
Armenia,Wheat,1997,17009,562,41.46,9.1,Low
Armenia,Maize,1998,26082,562,50.92,10.28,Low
Armenia,Potatoes,1998,134409,562,50.92,10.28,Low
Armenia,Wheat,1998,20651,562,50.92,10.28,Low
Armenia,Maize,1999,40303,562,60.38,10.11,Low
Armenia,Potatoes,1999,130618,562,60.38,10.11,Low
Armenia,Wheat,1999,19466,562,60.38,10.11,Low
Armenia,Maize,2000,23178,562,69.85,9.68,Low
Armenia,Potatoes,2000,87349,562,69.85,9.68,Low
Armenia,Wheat,2000,16679,562,69.85,9.68,Low
Armenia,Maize,2001,37913,562,79.31,10.18,Low
Armenia,Potatoes,2001,114619,562,79.31,10.18,Low
Armenia,Wheat,2001,22263,562,79.31,10.18,Low
Armenia,Maize,2002,37380,562,88.77,9.41,Low
Armenia,Potatoes,2002,122814,562,88.77,9.41,Low
Armenia,Wheat,2002,23877,562,88.77,9.41,Low
Armenia,Maize,2004,61791,562,204.77,9.55,Low
Armenia,Potatoes,2004,161509,562,204.77,9.55,Low
Armenia,Wheat,2004,23416,562,204.77,9.55,Low
Armenia,Maize,2005,44692,562,220.51,9.58,Low
Armenia,Potatoes,2005,164459,562,220.51,9.58,Low
Armenia,Wheat,2005,20252,562,220.51,9.58,Low
Armenia,Maize,2006,33271,562,227.55,9.89,Low
Armenia,Potatoes,2006,163418,562,227.55,9.89,Low
Armenia,Wheat,2006,14627,562,227.55,9.89,Low
Armenia,Maize,2007,53262,562,241.71,9.44,Low
Armenia,Potatoes,2007,184719,562,241.71,9.44,Low
Armenia,Wheat,2007,25837,562,241.71,9.44,Low
Armenia,Maize,2008,53424,562,218.2,9.51,Low
Armenia,Potatoes,2008,189096,562,218.2,9.51,Low
Armenia,Wheat,2008,24322,562,218.2,9.51,Low
Armenia,Maize,2009,57763,562,198.36,9.67,Low
Armenia,Potatoes,2009,185496,562,198.36,9.67,Low
Armenia,Wheat,2009,22374,562,198.36,9.67,Low
Armenia,Maize,2010,46724,562,278.72,11.31,Low
Armenia,Potatoes,2010,170146,562,278.72,11.31,Low
Armenia,Wheat,2010,21192,562,278.72,11.31,Low
Armenia,Maize,2011,54257,562,278.72,8.93,Low
Armenia,Potatoes,2011,194426,562,278.72,8.93,Low
Armenia,Wheat,2011,28800,562,278.72,8.93,Low
Armenia,Maize,2012,62215,562,278.72,10.2,Low
Armenia,Potatoes,2012,207151,562,278.72,10.2,Low
Armenia,Wheat,2012,26010,562,278.72,10.2,Low
Armenia,Maize,2013,67114,562,278.72,11.08,Low
Armenia,Potatoes,2013,215290,562,278.72,11.08,Low
Armenia,Wheat,2013,31273,562,278.72,11.08,Low
Australia,Maize,1990,41821,534,17866,16.8,High
Australia,Maize,1990,41821,534,17866,20.06,High
Australia,Maize,1990,41821,534,17866,12.11,High
Australia,Maize,1990,41821,534,17866,14.16,High
Australia,Maize,1990,41821,534,17866,18.05,High
Australia,Maize,1990,41821,534,17866,17.47,High
Australia,Potatoes,1990,289832,534,17866,16.8,High
Australia,Potatoes,1990,289832,534,17866,20.06,High
Australia,Potatoes,1990,289832,534,17866,12.11,High
Australia,Potatoes,1990,289832,534,17866,14.16,High
Australia,Potatoes,1990,289832,534,17866,18.05,High
Australia,Potatoes,1990,289832,534,17866,17.47,High
Australia,"Rice, paddy",1990,88000,534,17866,16.8,High
Australia,"Rice, paddy",1990,88000,534,17866,20.06,High
Australia,"Rice, paddy",1990,88000,534,17866,12.11,High
Australia,"Rice, paddy",1990,88000,534,17866,14.16,High
Australia,"Rice, paddy",1990,88000,534,17866,18.05,High
Australia,"Rice, paddy",1990,88000,534,17866,17.47,High
Australia,Soybeans,1990,15718,534,17866,16.8,High
Australia,Soybeans,1990,15718,534,17866,20.06,High
Australia,Soybeans,1990,15718,534,17866,12.11,High
Australia,Soybeans,1990,15718,534,17866,14.16,High
Australia,Soybeans,1990,15718,534,17866,18.05,High
Australia,Soybeans,1990,15718,534,17866,17.47,High
Australia,Wheat,1990,16344,534,17866,16.8,High
Australia,Wheat,1990,16344,534,17866,20.06,High
Australia,Wheat,1990,16344,534,17866,12.11,High
Australia,Wheat,1990,16344,534,17866,14.16,High
Australia,Wheat,1990,16344,534,17866,18.05,High
Australia,Wheat,1990,16344,534,17866,17.47,High
Australia,Maize,1991,39938,534,17866,16.78,High
Australia,Maize,1991,39938,534,17866,20.29,High
Australia,Maize,1991,39938,534,17866,12.22,High
Australia,Maize,1991,39938,534,17866,13.77,High
Australia,Maize,1991,39938,534,17866,18.73,High
Australia,Maize,1991,39938,534,17866,17.85,High
Australia,Potatoes,1991,285359,534,17866,16.78,High
Australia,Potatoes,1991,285359,534,17866,20.29,High
Australia,Potatoes,1991,285359,534,17866,12.22,High
Australia,Potatoes,1991,285359,534,17866,13.77,High
Australia,Potatoes,1991,285359,534,17866,18.73,High
Australia,Potatoes,1991,285359,534,17866,17.85,High
Australia,"Rice, paddy",1991,88427,534,17866,16.78,High
Australia,"Rice, paddy",1991,88427,534,17866,20.29,High
Australia,"Rice, paddy",1991,88427,534,17866,12.22,High
Australia,"Rice, paddy",1991,88427,534,17866,13.77,High
Australia,"Rice, paddy",1991,88427,534,17866,18.73,High
Australia,"Rice, paddy",1991,88427,534,17866,17.85,High
Australia,Soybeans,1991,15551,534,17866,16.78,High
Australia,Soybeans,1991,15551,534,17866,20.29,High
Australia,Soybeans,1991,15551,534,17866,12.22,High
Australia,Soybeans,1991,15551,534,17866,13.77,High
Australia,Soybeans,1991,15551,534,17866,18.73,High
Australia,Soybeans,1991,15551,534,17866,17.85,High
Australia,Wheat,1991,14698,534,17866,16.78,High
Australia,Wheat,1991,14698,534,17866,20.29,High
Australia,Wheat,1991,14698,534,17866,12.22,High
Australia,Wheat,1991,14698,534,17866,13.77,High
Australia,Wheat,1991,14698,534,17866,18.73,High
Australia,Wheat,1991,14698,534,17866,17.85,High
Australia,Maize,1992,51721,534,22234,15.78,High
Australia,Maize,1992,51721,534,22234,19.79,High
Australia,Maize,1992,51721,534,22234,11.21,High
Australia,Maize,1992,51721,534,22234,13.31,High
Australia,Maize,1992,51721,534,22234,18.45,High
Australia,Maize,1992,51721,534,22234,16.89,High
Australia,Potatoes,1992,289220,534,22234,15.78,High
Australia,Potatoes,1992,289220,534,22234,19.79,High
Australia,Potatoes,1992,289220,534,22234,11.21,High
Australia,Potatoes,1992,289220,534,22234,13.31,High
Australia,Potatoes,1992,289220,534,22234,18.45,High
Australia,Potatoes,1992,289220,534,22234,16.89,High
Australia,"Rice, paddy",1992,88346,534,22234,15.78,High
Australia,"Rice, paddy",1992,88346,534,22234,19.79,High
Australia,"Rice, paddy",1992,88346,534,22234,11.21,High
Australia,"Rice, paddy",1992,88346,534,22234,13.31,High
Australia,"Rice, paddy",1992,88346,534,22234,18.45,High
Australia,"Rice, paddy",1992,88346,534,22234,16.89,High
Australia,Soybeans,1992,21141,534,22234,15.78,High
Australia,Soybeans,1992,21141,534,22234,19.79,High
Australia,Soybeans,1992,21141,534,22234,11.21,High
Australia,Soybeans,1992,21141,534,22234,13.31,High
Australia,Soybeans,1992,21141,534,22234,18.45,High
Australia,Soybeans,1992,21141,534,22234,16.89,High
Australia,Wheat,1992,17812,534,22234,15.78,High
Australia,Wheat,1992,17812,534,22234,19.79,High
Australia,Wheat,1992,17812,534,22234,11.21,High
Australia,Wheat,1992,17812,534,22234,13.31,High
Australia,Wheat,1992,17812,534,22234,18.45,High
Australia,Wheat,1992,17812,534,22234,16.89,High
Australia,Maize,1993,44261,534,23899,16.71,High
Australia,Maize,1993,44261,534,23899,20.19,High
Australia,Maize,1993,44261,534,23899,11.84,High
Australia,Maize,1993,44261,534,23899,13.81,High
Australia,Maize,1993,44261,534,23899,18.03,High
Australia,Maize,1993,44261,534,23899,17.42,High
Australia,Potatoes,1993,290981,534,23899,16.71,High
Australia,Potatoes,1993,290981,534,23899,20.19,High
Australia,Potatoes,1993,290981,534,23899,11.84,High
Australia,Potatoes,1993,290981,534,23899,13.81,High
Australia,Potatoes,1993,290981,534,23899,18.03,High
Australia,Potatoes,1993,290981,534,23899,17.42,High
Australia,"Rice, paddy",1993,76400,534,23899,16.71,High
Australia,"Rice, paddy",1993,76400,534,23899,20.19,High
Australia,"Rice, paddy",1993,76400,534,23899,11.84,High
Australia,"Rice, paddy",1993,76400,534,23899,13.81,High
Australia,"Rice, paddy",1993,76400,534,23899,18.03,High
Australia,"Rice, paddy",1993,76400,534,23899,17.42,High
Australia,Soybeans,1993,16168,534,23899,16.71,High
Australia,Soybeans,1993,16168,534,23899,20.19,High
Australia,Soybeans,1993,16168,534,23899,11.84,High
Australia,Soybeans,1993,16168,534,23899,13.81,High
Australia,Soybeans,1993,16168,534,23899,18.03,High
Australia,Soybeans,1993,16168,534,23899,17.42,High
Australia,Wheat,1993,19658,534,23899,16.71,High
Australia,Wheat,1993,19658,534,23899,20.19,High
Australia,Wheat,1993,19658,534,23899,11.84,High
Australia,Wheat,1993,19658,534,23899,13.81,High
Australia,Wheat,1993,19658,534,23899,18.03,High
Australia,Wheat,1993,19658,534,23899,17.42,High
Australia,Maize,1994,46620,534,21057,16.43,High
Australia,Maize,1994,46620,534,21057,19.59,High
Australia,Maize,1994,46620,534,21057,11.6,High
Australia,Maize,1994,46620,534,21057,13.52,High
Australia,Maize,1994,46620,534,21057,19.17,High
Australia,Maize,1994,46620,534,21057,17.36,High
Australia,Potatoes,1994,294270,534,21057,16.43,High
Australia,Potatoes,1994,294270,534,21057,19.59,High
Australia,Potatoes,1994,294270,534,21057,11.6,High
Australia,Potatoes,1994,294270,534,21057,13.52,High
Australia,Potatoes,1994,294270,534,21057,19.17,High
Australia,Potatoes,1994,294270,534,21057,17.36,High
Australia,"Rice, paddy",1994,81537,534,21057,16.43,High
Australia,"Rice, paddy",1994,81537,534,21057,19.59,High
Australia,"Rice, paddy",1994,81537,534,21057,11.6,High
Australia,"Rice, paddy",1994,81537,534,21057,13.52,High
Australia,"Rice, paddy",1994,81537,534,21057,19.17,High
Australia,"Rice, paddy",1994,81537,534,21057,17.36,High
Australia,Soybeans,1994,19999,534,21057,16.43,High
Australia,Soybeans,1994,19999,534,21057,19.59,High
Australia,Soybeans,1994,19999,534,21057,11.6,High
Australia,Soybeans,1994,19999,534,21057,13.52,High
Australia,Soybeans,1994,19999,534,21057,19.17,High
Australia,Soybeans,1994,19999,534,21057,17.36,High
Australia,Wheat,1994,11356,534,21057,16.43,High
Australia,Wheat,1994,11356,534,21057,19.59,High
Australia,Wheat,1994,11356,534,21057,11.6,High
Australia,Wheat,1994,11356,534,21057,13.52,High
Australia,Wheat,1994,11356,534,21057,19.17,High
Australia,Wheat,1994,11356,534,21057,17.36,High
Australia,Maize,1995,48263,534,25598,16.14,High
Australia,Maize,1995,48263,534,25598,20.12,High
Australia,Maize,1995,48263,534,25598,11.39,High
Australia,Maize,1995,48263,534,25598,13.14,High
Australia,Maize,1995,48263,534,25598,18.88,High
Australia,Maize,1995,48263,534,25598,16.95,High
Australia,Potatoes,1995,298183,534,25598,16.14,High
Australia,Potatoes,1995,298183,534,25598,20.12,High
Australia,Potatoes,1995,298183,534,25598,11.39,High
Australia,Potatoes,1995,298183,534,25598,13.14,High
Australia,Potatoes,1995,298183,534,25598,18.88,High
Australia,Potatoes,1995,298183,534,25598,16.95,High
Australia,"Rice, paddy",1995,88003,534,25598,16.14,High
Australia,"Rice, paddy",1995,88003,534,25598,20.12,High
Australia,"Rice, paddy",1995,88003,534,25598,11.39,High
Australia,"Rice, paddy",1995,88003,534,25598,13.14,High
Australia,"Rice, paddy",1995,88003,534,25598,18.88,High
Australia,"Rice, paddy",1995,88003,534,25598,16.95,High
Australia,Soybeans,1995,15318,534,25598,16.14,High
Australia,Soybeans,1995,15318,534,25598,20.12,High
Australia,Soybeans,1995,15318,534,25598,11.39,High
Australia,Soybeans,1995,15318,534,25598,13.14,High
Australia,Soybeans,1995,15318,534,25598,18.88,High
Australia,Soybeans,1995,15318,534,25598,16.95,High
Australia,Wheat,1995,17899,534,25598,16.14,High
Australia,Wheat,1995,17899,534,25598,20.12,High
Australia,Wheat,1995,17899,534,25598,11.39,High
Australia,Wheat,1995,17899,534,25598,13.14,High
Australia,Wheat,1995,17899,534,25598,18.88,High
Australia,Wheat,1995,17899,534,25598,16.95,High
Australia,Maize,1996,57689,534,31185,16.12,High
Australia,Maize,1996,57689,534,31185,20.06,High
Australia,Maize,1996,57689,534,31185,11.29,High
Australia,Maize,1996,57689,534,31185,13.05,High
Australia,Maize,1996,57689,534,31185,19.13,High
Australia,Maize,1996,57689,534,31185,17.05,High
Australia,Potatoes,1996,312853,534,31185,16.12,High
Australia,Potatoes,1996,312853,534,31185,20.06,High
Australia,Potatoes,1996,312853,534,31185,11.29,High
Australia,Potatoes,1996,312853,534,31185,13.05,High
Australia,Potatoes,1996,312853,534,31185,19.13,High
Australia,Potatoes,1996,312853,534,31185,17.05,High
Australia,"Rice, paddy",1996,63540,534,31185,16.12,High
Australia,"Rice, paddy",1996,63540,534,31185,20.06,High
Australia,"Rice, paddy",1996,63540,534,31185,11.29,High
Australia,"Rice, paddy",1996,63540,534,31185,13.05,High
Australia,"Rice, paddy",1996,63540,534,31185,19.13,High
Australia,"Rice, paddy",1996,63540,534,31185,17.05,High
Australia,Soybeans,1996,18740,534,31185,16.12,High
Australia,Soybeans,1996,18740,534,31185,20.06,High
Australia,Soybeans,1996,18740,534,31185,11.29,High
Australia,Soybeans,1996,18740,534,31185,13.05,High
Australia,Soybeans,1996,18740,534,31185,19.13,High
Australia,Soybeans,1996,18740,534,31185,17.05,High
Australia,Wheat,1996,21673,534,31185,16.12,High
Australia,Wheat,1996,21673,534,31185,20.06,High
Australia,Wheat,1996,21673,534,31185,11.29,High
Australia,Wheat,1996,21673,534,31185,13.05,High
Australia,Wheat,1996,21673,534,31185,19.13,High
Australia,Wheat,1996,21673,534,31185,17.05,High
Australia,Maize,1997,59403,534,34091,16.48,High
Australia,Maize,1997,59403,534,34091,20.16,High
Australia,Maize,1997,59403,534,34091,12.13,High
Australia,Maize,1997,59403,534,34091,13.93,High
Australia,Maize,1997,59403,534,34091,18.94,High
Australia,Maize,1997,59403,534,34091,17.51,High
Australia,Potatoes,1997,313056,534,34091,16.48,High
Australia,Potatoes,1997,313056,534,34091,20.16,High
Australia,Potatoes,1997,313056,534,34091,12.13,High
Australia,Potatoes,1997,313056,534,34091,13.93,High
Australia,Potatoes,1997,313056,534,34091,18.94,High
Australia,Potatoes,1997,313056,534,34091,17.51,High
Australia,"Rice, paddy",1997,83263,534,34091,16.48,High
Australia,"Rice, paddy",1997,83263,534,34091,20.16,High
Australia,"Rice, paddy",1997,83263,534,34091,12.13,High
Australia,"Rice, paddy",1997,83263,534,34091,13.93,High
Australia,"Rice, paddy",1997,83263,534,34091,18.94,High
Australia,"Rice, paddy",1997,83263,534,34091,17.51,High
Australia,Soybeans,1997,18974,534,34091,16.48,High
Australia,Soybeans,1997,18974,534,34091,20.16,High
Australia,Soybeans,1997,18974,534,34091,12.13,High
Australia,Soybeans,1997,18974,534,34091,13.93,High
Australia,Soybeans,1997,18974,534,34091,18.94,High
Australia,Soybeans,1997,18974,534,34091,17.51,High
Australia,Wheat,1997,18412,534,34091,16.48,High
Australia,Wheat,1997,18412,534,34091,20.16,High
Australia,Wheat,1997,18412,534,34091,12.13,High
Australia,Wheat,1997,18412,534,34091,13.93,High
Australia,Wheat,1997,18412,534,34091,18.94,High
Australia,Wheat,1997,18412,534,34091,17.51,High
Australia,Maize,1998,47544,534,37215,16.28,High
Australia,Maize,1998,47544,534,37215,20.62,High
Australia,Maize,1998,47544,534,37215,12.46,High
Australia,Maize,1998,47544,534,37215,13.61,High
Australia,Maize,1998,47544,534,37215,18.9,High
Australia,Maize,1998,47544,534,37215,18.05,High
Australia,Potatoes,1998,322292,534,37215,16.28,High
Australia,Potatoes,1998,322292,534,37215,20.62,High
Australia,Potatoes,1998,322292,534,37215,12.46,High
Australia,Potatoes,1998,322292,534,37215,13.61,High
Australia,Potatoes,1998,322292,534,37215,18.9,High
Australia,Potatoes,1998,322292,534,37215,18.05,High
Australia,"Rice, paddy",1998,94256,534,37215,16.28,High
Australia,"Rice, paddy",1998,94256,534,37215,20.62,High
Australia,"Rice, paddy",1998,94256,534,37215,12.46,High
Australia,"Rice, paddy",1998,94256,534,37215,13.61,High
Australia,"Rice, paddy",1998,94256,534,37215,18.9,High
Australia,"Rice, paddy",1998,94256,534,37215,18.05,High
Australia,Soybeans,1998,17035,534,37215,16.28,High
Australia,Soybeans,1998,17035,534,37215,20.62,High
Australia,Soybeans,1998,17035,534,37215,12.46,High
Australia,Soybeans,1998,17035,534,37215,13.61,High
Australia,Soybeans,1998,17035,534,37215,18.9,High
Australia,Soybeans,1998,17035,534,37215,18.05,High
Australia,Wheat,1998,19153,534,37215,16.28,High
Australia,Wheat,1998,19153,534,37215,20.62,High
Australia,Wheat,1998,19153,534,37215,12.46,High
Australia,Wheat,1998,19153,534,37215,13.61,High
Australia,Wheat,1998,19153,534,37215,18.9,High
Australia,Wheat,1998,19153,534,37215,18.05,High
Australia,Maize,1999,51212,534,34200,16.77,High
Australia,Maize,1999,51212,534,34200,19.75,High
Australia,Maize,1999,51212,534,34200,12.1,High
Australia,Maize,1999,51212,534,34200,14.2,High
Australia,Maize,1999,51212,534,34200,19.28,High
Australia,Maize,1999,51212,534,34200,17.55,High
Australia,Potatoes,1999,321265,534,34200,16.77,High
Australia,Potatoes,1999,321265,534,34200,19.75,High
Australia,Potatoes,1999,321265,534,34200,12.1,High
Australia,Potatoes,1999,321265,534,34200,14.2,High
Australia,Potatoes,1999,321265,534,34200,19.28,High
Australia,Potatoes,1999,321265,534,34200,17.55,High
Australia,"Rice, paddy",1999,91615,534,34200,16.77,High
Australia,"Rice, paddy",1999,91615,534,34200,19.75,High
Australia,"Rice, paddy",1999,91615,534,34200,12.1,High
Australia,"Rice, paddy",1999,91615,534,34200,14.2,High
Australia,"Rice, paddy",1999,91615,534,34200,19.28,High
Australia,"Rice, paddy",1999,91615,534,34200,17.55,High
Australia,Soybeans,1999,22667,534,34200,16.77,High
Australia,Soybeans,1999,22667,534,34200,19.75,High
Australia,Soybeans,1999,22667,534,34200,12.1,High
Australia,Soybeans,1999,22667,534,34200,14.2,High
Australia,Soybeans,1999,22667,534,34200,19.28,High
Australia,Soybeans,1999,22667,534,34200,17.55,High
Australia,Wheat,1999,20066,534,34200,16.77,High
Australia,Wheat,1999,20066,534,34200,19.75,High
Australia,Wheat,1999,20066,534,34200,12.1,High
